KOLAX,43.532,-4.2
KONBA,31.301,-15.302
KONDA,27.745,-15.807
KONKE,41.033,-1.777
KOPAS,44.0,-13.0
KOPOM,39.0,-4.898
KOPUD,28.14,-14.508
KORAL,29.731,-12.578
KORAV,43.653,-7.866
KORIS,35.833,-6.239
KORNO,35.833,-7.417
KORUL,44.835,-6.92
KOSEL,37.755,-2.794
KOSIB,28.587,-14.213
KOSIT,41.935,2.06
KOVAM,39.392,-0.791
KOXES,38.74,1.28
KUBAS,36.515,-5.89
KUCOS,29.438,-13.472
KUDEX,42.734,-2.193
KUGAX,41.096,1.477
KUKAL,37.869,-4.481
KUNAX,40.831,-2.94
KUNEN,36.832,-2.841
KUREG,40.899,2.719
KURUK,43.234,-3.933
KUTEL,43.481,-3.358
KUTIX,43.822,-5.969
KUTUR,27.775,-16.496
KUVAN,43.111,-6.317
KUXOV,26.0,-25.0
LABRO,37.275,1.124
LACOR,27.634,-15.15
LADIL,28.681,-16.813
LALTO,27.698,-15.004
LAMAR,37.445,-6.075
LAMPA,38.802,1.924
LANCE,37.933,-4.134
LANTE,37.398,-5.197
LAPIT,40.895,4.461
LAPTU,25.0,-25.0
LARPA,40.627,2.349
LARVO,42.767,-6.165
LARYS,28.872,-14.834
LASIB,38.038,-7.223
LASIT,43.764,-5.776
LASKU,43.504,-4.873
LASPO,39.283,-0.544
LATEK,42.875,-0.657
LATRO,41.772,1.618
LECOP,28.117,-15.082
LEKTO,43.066,-2.414
LENHI,37.066,-4.801
LESBA,41.255,2.663
LIFBI,27.762,-15.269
LIFED,27.971,-15.088
LIGUM,35.833,-2.0
LIMAL,25.0,-17.626
LIMTU,37.987,-0.216
LINDE,28.662,-13.358
LINTO,35.833,-5.954
LIRBU,28.23,-13.871
LISAS,40.202,2.496
LOBAR,41.748,0.318
LOBSO,28.753,-13.671
LOBUF,28.769,-13.377
LOGRO,39.0,-3.899
LOLBO,36.554,-4.331
LOLOS,21.85,-16.667
LOMAS,27.72,-15.691
LOMDA,42.853,-7.296
LONGA,40.438,-4.877
LOPNA,42.639,-2.961
LORES,40.5,2.703
LORPO,28.216,-14.652
LORTU,43.398,-3.709
LOTEE,44.659,-5.837
LOTOS,40.55,1.003
LUCAR,36.761,-6.389
LUCSI,28.953,-16.127
LUFIR,27.996,-16.007
LUKEP,43.249,-2.77
LUKEV,41.766,2.269
LUKIL,38.0,-0.104
LULAK,39.523,2.822
LULER,40.914,-3.378
LULUG,27.737,-16.7
LUMAS,41.733,4.667
LUNIK,40.44,3.392
LUNOB,29.18,-13.753
LUNUM,36.422,-4.783
LUPES,40.233,-4.611
LUSEM,43.375,-1.781
LUVIV,36.414,-3.381
LUXUR,38.213,3.422
MABEL,36.207,-4.672
MABUX,39.549,-1.15
MADAS,28.221,-15.379
MAGAL,38.073,-0.231
MALIS,41.856,-7.605
MALOB,42.845,-1.939
MAMEB,39.763,3.992
MAMES,42.209,4.0
MAMIS,37.955,-2.895
MAMOM,39.218,4.091
MAMUK,41.837,2.072
MANAS,37.317,-5.93
MANCO,40.886,-3.577
MANDY,39.912,-1.041
MANZU,30.14,-13.538
MAPAX,43.684,-3.044
MAPED,28.919,-14.083
MAPOV,28.84,-13.511
MARIO,42.21,-0.244
MARTA,40.355,1.28
MASIP,43.392,-6.656
MATEX,40.557,0.265
MATUD,27.479,-15.867
MAURI,21.333,-16.867
MAVOS,44.054,-5.935
MAXET,36.549,-2.259
MEBUT,38.751,2.228
MECKI,41.662,0.679
MECUH,41.457,1.072
MEGAT,43.499,-7.596
MELON,39.767,-5.319
MELSE,36.397,-4.516
MERAN,27.857,-16.186
MEROS,40.5,4.367
MIMDI,36.6,-1.217
MINGU,39.826,-1.481
MINTA,37.129,-7.383
MIRPO,42.631,-2.155
MISTE,43.355,-8.085
MITOS,38.449,-0.014
MIYEC,23.7,-12.983
MOCEQ,38.31,-4.687
MOGIL,38.132,3.202
MOLAR,38.55,1.599
MOLIN,39.0,-4.686
MOLUV,36.686,-2.609
MONTE,37.058,-5.489
MONTO,39.222,-4.497
MOPAS,42.435,1.034
MOPIR,39.412,-0.838
MORAL,39.0,-3.542
MOROD,28.455,-17.211
MORSS,39.957,4.667
MOSCO,43.204,-3.841
MOSEN,41.787,-6.561
MOTID,29.088,-13.87
MOTIL,39.539,-1.745
MOVAS,27.726,-16.801
MUDOS,43.5,-13.0
MULAT,39.4,-0.18
MUREN,41.057,4.667
MUROS,39.719,3.08
NAKOP,39.623,3.239
NALES,36.839,-5.292
NANDO,39.989,-2.175
NAPES,37.196,-7.03
NARBO,42.14,-8.228
